"model_name","score_mode","component","pair_class","valence_status","opposition_status","alpha_norm","mean","ci_low","ci_high","n_pairs"
"qwen25_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.492511165142059,-0.455083839178085,1.35299356222153,25
"qwen25_7b","sequence","semantic","neutral_opposite","neutral","opposite",0.8,0.274083110193412,-1.46698160562664,2.16522826415797,24
"qwen25_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",0.8,12.8637677250029,12.101081492799,13.6064330894924,79
"qwen25_7b","sequence","semantic","valenced_opposite","valenced","opposite",0.8,12.048514572531,11.2651554374956,12.8110924098641,80
"qwen25_7b","sequence","semantic","neutral_nonopposite","neutral","nonopposite",1,0.54314444065094,-0.493199530422687,1.51056374162436,25
"qwen25_7b","sequence","semantic","neutral_opposite","neutral","opposite",1,0.362786854306857,-1.43971862488737,2.42551184302817,24
"qwen25_7b","sequence","semantic","valenced_nonopposite","valenced","nonopposite",1,13.6232307719279,12.8541906305884,14.3814997162057,79
"qwen25_7b","sequence","semantic","valenced_opposite","valenced","opposite",1,12.7112262405455,11.9154710574821,13.51207409041,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-1,0.740611906051636,-0.201557242512703,1.58610558366775,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",-1,0.990293843050798,0.184536742977798,1.80199491543074,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-1,-0.685598563544358,-1.11947936517528,-0.258641235322892,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",-1,0.226010337471962,-0.179087090287358,0.630041561815887,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.8,1.95008420944214,1.04856908410788,2.82774316114187,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",-0.8,1.56419028590123,0.672906236660977,2.47656095859905,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.8,-0.445884373369096,-0.91140376489751,0.0366328689116465,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",-0.8,0.650998097658157,0.196349204517901,1.09887713963166,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.6,3.47047975063324,2.62409007138014,4.33454836326838,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",-0.6,2.31447408596675,1.2912123447905,3.3893745696793,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.6,-0.212732775301873,-0.719666946047469,0.304667379584493,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",-0.6,1.13737317174673,0.654184381905943,1.60788494873792,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.4,5.24902339458466,4.43722709274292,6.1144578615427,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",-0.4,3.42229220022758,2.26564690861851,4.64038076139986,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.4,0.0878372690345667,-0.465503703529322,0.676529498417166,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",-0.4,1.71264697164297,1.13948303531855,2.27240999063477,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",-0.2,7.05792488336563,6.2781112651825,7.89380001622438,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",-0.2,5.12354880323013,3.87900565850238,6.43112780023366,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",-0.2,0.634947353526007,-0.0264301698041868,1.33843239438307,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",-0.2,2.56563123315573,1.86162984283641,3.31661195931956,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0,8.53551754713058,7.69813466560841,9.45134994858503,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",0,6.83464688062668,5.28226860761642,8.24517369282742,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0,1.74168267732934,0.955106226816962,2.56524024066291,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",0,3.67884574830532,2.78998122099787,4.61519969316199,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.2,10.2036925625801,9.25602729946375,11.178871825099,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",0.2,8.54584565510353,6.93824684917927,10.1239045024539,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.2,3.59547890817063,2.73971773319984,4.43532171043791,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",0.2,4.74530609250069,3.89890253212303,5.61818411320448,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.4,11.3115478825569,10.3362796366215,12.3267660294175,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",0.4,9.52270049105088,7.8543327630808,11.1702106526742,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.4,4.6438627658011,3.83537203192334,5.43999743478585,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",0.4,4.98639276325703,4.20716014353558,5.75290344601497,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.6,11.8168310451508,10.8605153661966,12.8039195082188,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",0.6,9.94176334391038,8.19344896320254,11.5595898764829,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.6,5.17309176242804,4.3881738480322,6.02190274467951,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",0.6,5.17812920585275,4.43917288808152,5.95555971579626,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",0.8,11.9410412240028,10.9760998784304,12.9706371219754,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",0.8,9.99541633576155,8.16279922580967,11.7266966837148,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",0.8,5.68077963515173,4.91769105622286,6.5143476037285,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",0.8,5.53065953925252,4.75171464946121,6.33748434744775,80
"qwen25_7b","sequence","position","neutral_nonopposite","neutral","nonopposite",1,11.0901159524918,10.0873505226374,12.1253512089252,25
"qwen25_7b","sequence","position","neutral_opposite","neutral","opposite",1,9.48616569737593,7.44967891319344,11.3401777389149,24
"qwen25_7b","sequence","position","valenced_nonopposite","valenced","nonopposite",1,6.35851753738862,5.61127373366794,7.15439208472454,79
"qwen25_7b","sequence","position","valenced_opposite","valenced","opposite",1,6.19989363923669,5.4371607677266,6.97342344993725,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-1,-0.1175,-1.1925625,1.062625,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",-1,0.536458333333333,-0.736979166666667,1.79440104166666,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-1,-9.0059335443038,-9.74017009493671,-8.28003362341772,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",-1,-8.827734375,-9.504306640625,-8.19763671875,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.8,-0.135,-1.1675625,0.97,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.8,0.388020833333333,-0.869986979166667,1.64856770833333,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.8,-9.47943037974684,-10.2773338607595,-8.69579707278481,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.8,-9.19609375,-9.87580078125,-8.528125,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.6,-0.1525,-1.1351875,0.855062499999999,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.6,0.236979166666667,-1.0130859375,1.5208984375,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.6,-9.51661392405063,-10.3758504746835,-8.6526503164557,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.6,-9.24609375,-9.96953125,-8.5398046875,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.4,-0.0675,-1.0175,0.795062499999999,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.4,0.153645833333333,-1.0078125,1.3671875,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.4,-8.8310917721519,-9.76069026898734,-7.94221716772152,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.4,-8.575390625,-9.35392578125,-7.807412109375,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",-0.2,0.025,-0.78,0.7925,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",-0.2,0.145833333333333,-0.880208333333333,1.28125,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",-0.2,-6.70530063291139,-7.69936708860759,-5.72425830696203,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",-0.2,-6.6796875,-7.54611328125,-5.78125,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0,0.1525,-0.6300625,0.9125,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",0,0.263020833333333,-0.848958333333333,1.41666666666667,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0,-2.77610759493671,-3.84814082278481,-1.73255537974684,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",0,-3.002734375,-4.024228515625,-2.027314453125,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.2,0.225,-0.5975625,1.0275625,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.2,0.40625,-1.01041666666667,1.90891927083333,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.2,4.04707278481013,3.14828916139241,4.90943433544304,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.2,3.459765625,2.622646484375,4.281689453125,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.4,0.2675,-0.6500625,1.1100625,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.4,0.393229166666667,-1.15104166666667,2.01822916666667,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.4,8.27887658227848,7.54701344936709,9.02653283227848,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.4,7.62421875,6.8359375,8.377734375,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.6,0.3575,-0.5625625,1.2,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.6,0.348958333333333,-1.2998046875,2.17454427083333,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.6,10.9608386075949,10.2507911392405,11.647616693038,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.6,10.24375,9.46873046875,11.020322265625,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",0.8,0.4925,-0.4325625,1.36,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",0.8,0.272135416666667,-1.484375,2.1576171875,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",0.8,12.8599683544304,12.1131230221519,13.6222507911392,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",0.8,12.047265625,11.256240234375,12.812158203125,80
"qwen25_7b","first_token","semantic","neutral_nonopposite","neutral","nonopposite",1,0.5425,-0.5075625,1.5225,25
"qwen25_7b","first_token","semantic","neutral_opposite","neutral","opposite",1,0.361979166666667,-1.50787760416667,2.54427083333333,24
"qwen25_7b","first_token","semantic","valenced_nonopposite","valenced","nonopposite",1,13.6159018987342,12.8823378164557,14.371073971519,79
"qwen25_7b","first_token","semantic","valenced_opposite","valenced","opposite",1,12.705078125,11.89294921875,13.463330078125,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-1,0.7425,-0.2000625,1.6275625,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",-1,0.989583333333333,0.190104166666667,1.7787109375,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-1,-0.684731012658228,-1.11235166139241,-0.243660996835443,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",-1,0.227734375,-0.1984765625,0.63515625,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.8,1.95,1.0399375,2.8100625,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",-0.8,1.56510416666667,0.630078125,2.44016927083333,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.8,-0.44620253164557,-0.901938291139241,0.0296776107594935,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",-0.8,0.65390625,0.20703125,1.0921875,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.6,3.4725,2.6075,4.335,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",-0.6,2.31510416666667,1.32024739583333,3.40104166666667,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.6,-0.212025316455696,-0.719956487341772,0.299090189873417,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",-0.6,1.14140625,0.65546875,1.628125,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.4,5.2525,4.4624375,6.1050625,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",-0.4,3.42447916666667,2.2681640625,4.625,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.4,0.0882120253164557,-0.468848892405063,0.65945411392405,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",-0.4,1.716015625,1.139833984375,2.29220703125,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",-0.2,7.06,6.2549375,7.890125,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",-0.2,5.125,3.7916015625,6.41927083333333,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",-0.2,0.634889240506329,-0.0474782436708861,1.33149723101266,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",-0.2,2.5703125,1.83828125,3.309453125,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0,8.5375,7.68,9.445,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",0,6.8359375,5.40625,8.36204427083333,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0,1.74129746835443,0.926404272151899,2.55619066455696,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",0,3.681640625,2.81328125,4.60548828125,80
"qwen25_7b","first_token","position","neutral_nonopposite","neutral","nonopposite",0.2,10.205,9.295,11.1925,25
"qwen25_7b","first_token","position","neutral_opposite","neutral","opposite",0.2,8.546875,6.90364583333333,10.0833984375,24
"qwen25_7b","first_token","position","valenced_nonopposite","valenced","nonopposite",0.2,3.58979430379747,2.77489121835443,4.44079311708861,79
"qwen25_7b","first_token","position","valenced_opposite","valenced","opposite",0.2,4.745703125,3.924833984375,5.620712890625,80
