"model_name","target_layer","score_mode","component","pair_id","pair_class","valence_status","opposition_status","slope","std_error","t_value","p_value","p_fdr_within_model_component","abs_slope"
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::001","valenced_nonopposite","valenced","nonopposite",6.37200595655493,0.516001597445249,12.3488105232679,6.03009923874383e-07,1.14023694696247e-05,6.37200595655493
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::002","valenced_nonopposite","valenced","nonopposite",7.23680099620115,0.944686363833704,7.66053292738654,3.12451782968316e-05,5.6513018136878e-05,7.23680099620115
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::003","valenced_nonopposite","valenced","nonopposite",2.66424625956787,0.594022863570574,4.48509042825982,0.00152123002188886,0.00171035591650207,2.66424625956787
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::004","valenced_nonopposite","valenced","nonopposite",8.04365725178262,0.94752797419567,8.48909738903556,1.37359812385846e-05,3.82127214824053e-05,8.04365725178262
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::005","valenced_nonopposite","valenced","nonopposite",6.38521643456772,0.723507221056441,8.82536655991386,1.00195705332482e-05,3.34316888525624e-05,6.38521643456772
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::006","valenced_nonopposite","valenced","nonopposite",5.62557614102327,0.597394757342546,9.41684886229687,5.88655531660174e-06,2.99897215142765e-05,5.62557614102327
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::007","valenced_nonopposite","valenced","nonopposite",3.39884096376607,0.51012504917398,6.66276037467607,9.23800475549852e-05,0.000119348135971658,3.39884096376607
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::008","valenced_nonopposite","valenced","nonopposite",7.78653144190657,0.907041191412536,8.58454005796649,1.25468386436141e-05,3.62464227482186e-05,7.78653144190657
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::009","valenced_nonopposite","valenced","nonopposite",6.50855056554056,0.988730335141265,6.58273579176737,0.00010126929038996,0.000128439100006778,6.50855056554056
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::010","valenced_nonopposite","valenced","nonopposite",5.69986557856728,0.527539272355053,10.8046279722869,1.8722595547532e-06,1.69317385821159e-05,5.69986557856728
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::011","valenced_nonopposite","valenced","nonopposite",6.30345208588256,0.655148088537769,9.62141567099934,4.92913437351645e-06,2.92931414197549e-05,6.30345208588256
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::012","valenced_nonopposite","valenced","nonopposite",9.30275156787008,0.611094621648861,15.2230951448555,9.92278302101315e-08,2.94848409767248e-06,9.30275156787008
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::013","valenced_nonopposite","valenced","nonopposite",5.24962966725586,0.611487913527879,8.58500969703388,1.25412745672114e-05,3.62464227482186e-05,5.24962966725586
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::014","valenced_nonopposite","valenced","nonopposite",1.09855431277502,0.400665655914683,2.74182300518651,0.0227795248535246,0.0241741896404751,1.09855431277502
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::015","valenced_nonopposite","valenced","nonopposite",9.53131099027739,1.03937436952983,9.17023862594281,7.32272228020574e-06,2.99897215142765e-05,9.53131099027739
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::016","valenced_nonopposite","valenced","nonopposite",4.77269509428422,0.563351929738244,8.47196014133084,1.39623405416481e-05,3.82127214824053e-05,4.77269509428422
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::017","valenced_nonopposite","valenced","nonopposite",6.01653857182307,0.87707692771228,6.85976153484767,7.39204505881716e-05,0.000100810838187253,6.01653857182307
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::018","valenced_nonopposite","valenced","nonopposite",5.86762194103524,0.572619704248363,10.2469787496,2.91954450320796e-06,2.13472017699785e-05,5.86762194103524
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::deontic::019","valenced_nonopposite","valenced","nonopposite",3.02538424675071,0.534896115614545,5.65602209183148,0.000311206429580614,0.000365711510467614,3.02538424675071
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::000","valenced_nonopposite","valenced","nonopposite",6.48698223223644,0.802821003655527,8.08023482532087,2.04367479322323e-05,4.45287252231051e-05,6.48698223223644
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::001","valenced_nonopposite","valenced","nonopposite",9.98965038243933,1.38344690068497,7.22084120286315,4.97001501700394e-05,7.65750461879125e-05,9.98965038243933
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::002","valenced_nonopposite","valenced","nonopposite",9.89356323216541,1.23831080606372,7.98956383463581,2.23668374733639e-05,4.60623979649475e-05,9.89356323216541
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::003","valenced_nonopposite","valenced","nonopposite",6.67351023822956,1.08864860759782,6.13008659695538,0.000172829188086631,0.000209002739081508,6.67351023822956
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::004","valenced_nonopposite","valenced","nonopposite",8.4864003851522,1.23857138459231,6.85176526013927,7.45857313139009e-05,0.000100810838187253,8.4864003851522
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::005","valenced_nonopposite","valenced","nonopposite",5.35660591372434,0.784849501258087,6.82501027921644,7.68597135910593e-05,0.000102479618121412,5.35660591372434
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::006","valenced_nonopposite","valenced","nonopposite",11.6317459437411,1.47159492623282,7.90417643904058,2.43686185618312e-05,4.82730729605799e-05,11.6317459437411
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::007","valenced_nonopposite","valenced","nonopposite",7.10999581038995,0.95521400062853,7.44335385129571,3.91953062355943e-05,6.6824784401669e-05,7.10999581038995
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::008","valenced_nonopposite","valenced","nonopposite",6.11405707610206,0.656042271156718,9.31960842297844,6.41205506649306e-06,2.99897215142765e-05,6.11405707610206
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::009","valenced_nonopposite","valenced","nonopposite",4.51893136838347,0.824936956965252,5.4779111667,0.000391222487242157,0.000457158861496453,4.51893136838347
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::010","valenced_nonopposite","valenced","nonopposite",8.67908652061867,1.40549172838062,6.17512458121582,0.00016368802856627,0.000199105906092304,8.67908652061867
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::011","valenced_nonopposite","valenced","nonopposite",3.8599009400244,0.539767873026314,7.15103868331977,5.36031964765294e-05,7.96390347651294e-05,3.8599009400244
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::012","valenced_nonopposite","valenced","nonopposite",10.7095718733415,1.5428430034654,6.94145279155857,6.74832702469122e-05,9.48413527794442e-05,10.7095718733415
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::013","valenced_nonopposite","valenced","nonopposite",9.03711003845799,1.15508583950037,7.82375623474614,2.64348644410802e-05,5.04445119609603e-05,9.03711003845799
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::014","valenced_nonopposite","valenced","nonopposite",8.7996964297069,1.17027014602244,7.51937188145457,3.61851468774753e-05,6.27209212542905e-05,8.7996964297069
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::015","valenced_nonopposite","valenced","nonopposite",3.96760814032111,0.652533753759261,6.08031096853401,0.000183582804760665,0.000220723834625539,3.96760814032111
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::016","valenced_nonopposite","valenced","nonopposite",5.25786824147604,0.575012049473888,9.14392706428807,7.49743037856912e-06,2.99897215142765e-05,5.25786824147604
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::017","valenced_nonopposite","valenced","nonopposite",10.8950291410071,1.24669289604222,8.73914431981981,1.08535642644896e-05,3.42051722274823e-05,10.8950291410071
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::epistemic::019","valenced_nonopposite","valenced","nonopposite",8.18436869272522,1.03898321381992,7.87728673944074,2.5039084230899e-05,4.86741076638036e-05,8.18436869272522
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::000","valenced_nonopposite","valenced","nonopposite",6.98219414819375,0.923316104847482,7.56208422179218,3.46056457338326e-05,6.09997823104845e-05,6.98219414819375
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::001","valenced_nonopposite","valenced","nonopposite",1.90114917104075,0.453530051883356,4.19189238540185,0.00233456106516098,0.00259673102435019,1.90114917104075
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::002","valenced_nonopposite","valenced","nonopposite",5.80023679764823,0.770732840070247,7.52561263267253,3.59495156064675e-05,6.27209212542905e-05,5.80023679764823
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::003","valenced_nonopposite","valenced","nonopposite",4.13696264501487,0.696970681411716,5.93563367204405,0.000219191755122123,0.00026052505751658,4.13696264501487
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::004","valenced_nonopposite","valenced","nonopposite",5.30039481175921,0.419442958991878,12.6367476152147,4.95111147982327e-07,1.02983118780324e-05,5.30039481175921
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::005","valenced_nonopposite","valenced","nonopposite",6.29713404108936,0.704332485935182,8.94057020915101,9.01327376741484e-06,3.17756092139371e-05,6.29713404108936
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::006","valenced_nonopposite","valenced","nonopposite",9.14201431521523,0.753053664935874,12.1399240729991,6.97542527130849e-07,1.20907371369347e-05,9.14201431521523
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::007","valenced_nonopposite","valenced","nonopposite",6.39914977520006,0.76871274617196,8.32450067605433,1.60885232988658e-05,4.07830722286988e-05,6.39914977520006
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::008","valenced_nonopposite","valenced","nonopposite",5.07364979234751,0.532788112725746,9.52282843997908,5.36722786994493e-06,2.99897215142765e-05,5.07364979234751
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::009","valenced_nonopposite","valenced","nonopposite",8.43228897753963,1.13789102935862,7.41045386594931,4.05822310208966e-05,6.69945466001204e-05,8.43228897753963
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::010","valenced_nonopposite","valenced","nonopposite",6.09499504694562,0.439844083083127,13.8571718510391,2.2407532689129e-07,5.82595849917355e-06,6.09499504694562
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::011","valenced_nonopposite","valenced","nonopposite",4.45716219208353,0.666407915446559,6.6883392120227,8.97212152374486e-05,0.000116637579808683,4.45716219208353
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::012","valenced_nonopposite","valenced","nonopposite",5.39987775252384,0.403758013179323,13.3740447898568,3.04267460040798e-07,7.03195907649845e-06,5.39987775252384
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::013","valenced_nonopposite","valenced","nonopposite",6.39385710518962,0.725462620596077,8.81348938410652,1.01301497146951e-05,3.34316888525624e-05,6.39385710518962
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::014","valenced_nonopposite","valenced","nonopposite",5.67960647890594,0.810953408704616,7.00361625950659,6.29954562709634e-05,8.91364279208189e-05,5.67960647890594
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::015","valenced_nonopposite","valenced","nonopposite",5.75873997160611,0.491796438560547,11.7096008024408,9.48400740819e-07,1.31511569393568e-05,5.75873997160611
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::016","valenced_nonopposite","valenced","nonopposite",6.90380266490807,0.780463430585907,8.84577341404102,9.83266483682461e-06,3.34316888525624e-05,6.90380266490807
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::017","valenced_nonopposite","valenced","nonopposite",5.92028326594499,0.591855061691274,10.0029274887458,3.56952994049271e-06,2.32019446132026e-05,5.92028326594499
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::018","valenced_nonopposite","valenced","nonopposite",6.97703737176357,0.793122849240052,8.796918886461,1.02866734930961e-05,3.34316888525624e-05,6.97703737176357
"qwen25_3b",26,"sequence","semantic","valenced_nonopposite::utilitarian::019","valenced_nonopposite","valenced","nonopposite",5.78990471828466,0.689825953147665,8.39328339542085,1.50555041144048e-05,3.96327295068292e-05,5.78990471828466
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::000","valenced_opposite","valenced","opposite",7.83173358229804,1.06348169815703,7.36423917390411,4.26220433991489e-05,6.9260820523617e-05,7.83173358229804
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::001","valenced_opposite","valenced","opposite",6.69785920740877,0.773679993144812,8.65714412516173,1.17180052018767e-05,3.58433100292698e-05,6.69785920740877
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::002","valenced_opposite","valenced","opposite",5.76855027424828,0.634749451456823,9.08791691116674,7.88481442239259e-06,3.01535014169368e-05,5.76855027424828
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::003","valenced_opposite","valenced","opposite",5.81655548725485,0.752734497748607,7.72723384493721,2.91723332234792e-05,5.41771902721756e-05,5.81655548725485
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::004","valenced_opposite","valenced","opposite",3.1632322205969,0.426862139910428,7.41043049931921,4.05832349596883e-05,6.69945466001204e-05,3.1632322205969
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::005","valenced_opposite","valenced","opposite",5.2676680745534,0.750691638064279,7.01708638734344,6.20666451910497e-05,8.84237136968379e-05,5.2676680745534
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::006","valenced_opposite","valenced","opposite",3.36578169536176,0.467982392513763,7.19211181703333,5.12675820432131e-05,7.72728772825241e-05,3.36578169536176
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::007","valenced_opposite","valenced","opposite",8.3943350419439,0.910940884284142,9.21501623954505,7.03560966986535e-06,2.99897215142765e-05,8.3943350419439
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::008","valenced_opposite","valenced","opposite",7.74029907406336,0.733169093533675,10.5573177351997,2.27430202448351e-06,1.92578282581755e-05,7.74029907406336
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::009","valenced_opposite","valenced","opposite",7.33230072506833,0.800543902720884,9.15914879889454,7.39580616332122e-06,2.99897215142765e-05,7.33230072506833
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::010","valenced_opposite","valenced","opposite",7.05796313743819,0.787750606709428,8.95964163952921,8.85767427253793e-06,3.17654525635843e-05,7.05796313743819
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::011","valenced_opposite","valenced","opposite",5.83363135086653,0.720154750525016,8.10052470890962,2.00303465867192e-05,4.43224690429531e-05,5.83363135086653
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::012","valenced_opposite","valenced","opposite",5.75566486165759,0.719277379689235,8.00201010651042,2.2090431435357e-05,4.59480973855426e-05,5.75566486165759
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::013","valenced_opposite","valenced","opposite",6.51496218356845,0.952205064083633,6.84197388704104,7.54092859567417e-05,0.000101194396638724,6.51496218356845
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::014","valenced_opposite","valenced","opposite",8.69181996173606,1.07969597049118,8.05024766164679,2.1054052687634e-05,4.50474177403389e-05,8.69181996173606
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::015","valenced_opposite","valenced","opposite",4.86573573314258,0.803460871996873,6.05597099090784,0.000189104439298741,0.000226055881460564,4.86573573314258
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::016","valenced_opposite","valenced","opposite",3.17697836335445,0.675960328202984,4.69994795670972,0.00112025256057068,0.00126637245977555,3.17697836335445
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::017","valenced_opposite","valenced","opposite",4.43942909168898,0.56634948295479,7.83867422024886,2.60374993537047e-05,5.01462950515795e-05,4.43942909168898
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::018","valenced_opposite","valenced","opposite",4.44439637927741,0.660698251883014,6.72681722194772,8.58776045732639e-05,0.000113054061716702,4.44439637927741
"qwen25_3b",26,"sequence","semantic","valenced_opposite::affective::019","valenced_opposite","valenced","opposite",6.48184836718939,0.620932031112495,10.438901590527,2.49981424505163e-06,1.92578282581755e-05,6.48184836718939
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::000","valenced_opposite","valenced","opposite",5.62843021978163,0.502697079219179,11.196464933761,1.38644178327773e-06,1.38276025527491e-05,5.62843021978163
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::001","valenced_opposite","valenced","opposite",3.26949303252495,0.431167302041502,7.58288723900089,3.38638398859699e-05,6.0202382019502e-05,3.26949303252495
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::002","valenced_opposite","valenced","opposite",9.46116983248445,1.00058301398776,9.45565705215958,5.69022644717908e-06,2.99897215142765e-05,9.46116983248445
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::003","valenced_opposite","valenced","opposite",0.912650064946589,0.159211302487981,5.73231956955749,0.000282525137445762,0.000333893344254083,0.912650064946589
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::004","valenced_opposite","valenced","opposite",4.27585138099109,0.551542532001535,7.75253245742286,2.84259750747435e-05,5.32666920319517e-05,4.27585138099109
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::005","valenced_opposite","valenced","opposite",5.6664689417171,0.623714619194213,9.08503467345002,7.90533636703488e-06,3.01535014169368e-05,5.6664689417171
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::006","valenced_opposite","valenced","opposite",5.39666976477804,0.66593814469142,8.10386040775413,1.99643864464889e-05,4.43224690429531e-05,5.39666976477804
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::007","valenced_opposite","valenced","opposite",5.22761030133054,0.829046988630762,6.30556575564475,0.000140055337975844,0.000173401847017712,5.22761030133054
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::008","valenced_opposite","valenced","opposite",6.52823016365252,0.597433978916743,10.9271156211928,1.70272598353444e-06,1.6098500207962e-05,6.52823016365252
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::009","valenced_opposite","valenced","opposite",6.58107977794489,0.907100226468771,7.25507456167686,4.79005495291781e-05,7.50424276569099e-05,6.58107977794489
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::010","valenced_opposite","valenced","opposite",5.11613214885319,0.551374192753102,9.27887488405561,6.64735825927916e-06,2.99897215142765e-05,5.11613214885319
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::011","valenced_opposite","valenced","opposite",6.72829047282734,0.846324182567497,7.95001562216466,2.32706154481591e-05,4.69476395110593e-05,6.72829047282734
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::012","valenced_opposite","valenced","opposite",4.95325115599258,0.493012403074672,10.0469098243809,3.44148188328695e-06,2.30912332814092e-05,4.95325115599258
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::013","valenced_opposite","valenced","opposite",5.01615692778098,0.742128231099786,6.75915120537506,8.27865742757529e-05,0.000109679028339851,5.01615692778098
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::014","valenced_opposite","valenced","opposite",1.82612552399371,0.727759354733646,2.50924362856463,0.0333521219707485,0.0346862068495784,1.82612552399371
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::015","valenced_opposite","valenced","opposite",8.15180681089742,1.12139658691571,7.26933442281839,4.7172074620094e-05,7.48991719158744e-05,8.15180681089742
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::016","valenced_opposite","valenced","opposite",5.3478681091876,0.760048961852675,7.03621526717407,6.07732756868527e-05,8.71782161576921e-05,5.3478681091876
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::017","valenced_opposite","valenced","opposite",4.38872731118508,0.609173934094732,7.20439116901314,5.05911165677644e-05,7.68098704094525e-05,4.38872731118508
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::018","valenced_opposite","valenced","opposite",5.62532197049052,0.613730555555745,9.16578443026464,7.35198025708971e-06,2.99897215142765e-05,5.62532197049052
"qwen25_3b",26,"sequence","semantic","valenced_opposite::deontic::019","valenced_opposite","valenced","opposite",6.47199279181866,0.789679278255949,8.19572321324225,1.82383901928738e-05,4.26245523608737e-05,6.47199279181866
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::000","valenced_opposite","valenced","opposite",6.0898803029908,0.934430473612237,6.51721072349994,0.000109244233681293,0.000137713943064903,6.0898803029908
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::001","valenced_opposite","valenced","opposite",7.58939199394812,1.03395604472422,7.34014954762643,4.37296088980477e-05,7.02823867798631e-05,7.58939199394812
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::002","valenced_opposite","valenced","opposite",9.78508144343041,1.45770451358873,6.7126645710525,8.7270016262984e-05,0.000114164549576734,9.78508144343041
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::003","valenced_opposite","valenced","opposite",3.78748027010487,0.693141527815725,5.4642235649049,0.000398235135359972,0.000462753676842872,3.78748027010487
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::004","valenced_opposite","valenced","opposite",6.94502433502299,0.946712606735083,7.3359373115081,4.39264917374145e-05,7.02823867798631e-05,6.94502433502299
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::005","valenced_opposite","valenced","opposite",5.64206598316839,0.853988147902738,6.60672633106727,9.85101838802637e-05,0.000125706246914692,5.64206598316839
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::006","valenced_opposite","valenced","opposite",6.18932297277149,0.802417368520548,7.7133462155524,2.95911601279967e-05,5.44686841294099e-05,6.18932297277149
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::007","valenced_opposite","valenced","opposite",6.18705472870677,0.756623065144642,8.17719550688559,1.85728602873519e-05,4.28315763188601e-05,6.18705472870677
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::008","valenced_opposite","valenced","opposite",10.7497982219792,1.51132721618851,7.11281984922476,5.58813745136072e-05,8.18544077382416e-05,10.7497982219792
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::009","valenced_opposite","valenced","opposite",7.06052042716697,0.807228445200687,8.7466199551623,1.0778314085475e-05,3.42051722274823e-05,7.06052042716697
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::010","valenced_opposite","valenced","opposite",7.94540242866602,1.25182005345835,6.34708032253965,0.00013333488418091,0.000166069795866043,7.94540242866602
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::011","valenced_opposite","valenced","opposite",4.92969803652171,0.643121082191759,7.66527201957256,3.10926951199053e-05,5.6513018136878e-05,4.92969803652171
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::012","valenced_opposite","valenced","opposite",8.05694684097988,0.997816820546051,8.07457508741009,2.05517193337408e-05,4.45287252231051e-05,8.05694684097988
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::013","valenced_opposite","valenced","opposite",10.3852527358709,1.36483501887062,7.60916344633697,3.29516664672048e-05,5.9085746768781e-05,10.3852527358709
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::014","valenced_opposite","valenced","opposite",10.2459223658926,1.29019814636948,7.94135567061841,2.34738197555296e-05,4.69476395110593e-05,10.2459223658926
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::015","valenced_opposite","valenced","opposite",2.86216896291368,0.344826615108732,8.30031336766498,1.64700868615899e-05,4.07830722286988e-05,2.86216896291368
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::016","valenced_opposite","valenced","opposite",8.25370501343381,0.927618503382357,8.89773649764261,9.37382011078559e-06,3.24959097173901e-05,8.25370501343381
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::017","valenced_opposite","valenced","opposite",4.04239323893397,0.476936751632482,8.47574280048136,1.39120265761118e-05,3.82127214824053e-05,4.04239323893397
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::018","valenced_opposite","valenced","opposite",1.78557313151793,0.278245268906605,6.41726322440101,0.000122758963907068,0.000153818460799218,1.78557313151793
"qwen25_3b",26,"sequence","semantic","valenced_opposite::epistemic::019","valenced_opposite","valenced","opposite",7.36458206711091,0.853923001845804,8.62440998918162,1.20839948708955e-05,3.61878558826083e-05,7.36458206711091
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::000","valenced_opposite","valenced","opposite",5.86426574640432,0.810224617733061,7.23782716305514,4.87981422566555e-05,7.57463700700325e-05,5.86426574640432
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::001","valenced_opposite","valenced","opposite",3.34125697114798,0.471658392049195,7.08406131953119,5.7665456560676e-05,8.38770277246196e-05,3.34125697114798
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::002","valenced_opposite","valenced","opposite",1.57737337828048,0.497844579573695,3.16840524733881,0.0113951557817207,0.0122807896507664,1.57737337828048
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::003","valenced_opposite","valenced","opposite",3.44032042163981,0.41695733527253,8.25101306681932,1.72789673546708e-05,4.20692294580505e-05,3.44032042163981
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::004","valenced_opposite","valenced","opposite",4.52841920671636,0.904952827573909,5.00403896063468,0.000734906288770667,0.000844533193725408,4.52841920671636
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::005","valenced_opposite","valenced","opposite",4.35585462379086,0.610216561268056,7.13821108810815,5.43563003206393e-05,8.01851806148437e-05,4.35585462379086
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::006","valenced_opposite","valenced","opposite",7.91414740897892,0.918527444336957,8.61612514440631,1.21786053451086e-05,3.61878558826083e-05,7.91414740897892
"qwen25_3b",26,"sequence","semantic","valenced_opposite::utilitarian::007","valenced_opposite","valenced","opposite",4.77088125674792,0.639622401696026,7.45890269649316,3.85579692126198e-05,6.6281467737396e-05,4.77088125674792
